symbol,strategy,strike,short_strike,type,vol_mode,iv_context,iv,iv_rank,iv_percentile,hv,hv10,hv20,hv60,delta,vega,theta,score,entry,stop_loss,target,risk_reward,reason,mid_price,bid,ask,spot,moneyness,oi,volume,expected_move,expected_move_ratio,quality_score,atm_iv,atm_reference_iv,skew_discount,trend,dte,component_scores,security_id
KPITTECH,Volatility Expansion Play,750.0,,CALL,skew,below_chain_mean,49.843443920217254,,,48.48881373603581,55.67570789210319,47.78064931533146,42.246138807574226,0.33017,0.66726,-0.70981,88.95,18.62,12.11,33.52,2.29,"['Delta 0.33 sits in the preferred directional range', 'Strike IV is 0.39 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 13.2', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",18.625,18.4,18.85,696.8,7.634902411021821,243100,605625,96.71053097471508,0.5500952115949933,4,53.03249425854543,93.77736432681348,0.39372910494609076,bearish,25,"{'skew': 53.15, 'iv_vs_hv': 44.41, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 94.99}",9683
BAJAJFINSV,Volatility Expansion Play,1740.0,,CALL,skew,below_chain_mean,32.000614389640994,,,32.890991619641326,37.92375213564228,33.939530782659325,26.460178886283035,0.28445,1.47121,-1.04418,88.88,23.65,15.37,42.57,2.29,"['IV is 0.89 points below weighted HV', 'Delta 0.28 sits in the preferred directional range', 'Strike IV is 0.47 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 10.2', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",23.65,23.35,23.95,1640.7,6.052294752239894,158000,106000,154.13246805657147,0.6442510215534454,4,35.89561367156547,63.95564452092853,0.47075380803210987,bearish,25,"{'skew': 53.77, 'iv_vs_hv': 55.41, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 85.57}",16675
RBLBANK,Volatility Expansion Play,315.0,,CALL,skew,below_chain_mean,26.917168892511224,,,37.57468662874412,41.55239524370183,37.21129552661756,34.08149948328848,0.30675,0.27944,-0.17161,88.88,4.22,2.75,7.6,2.29,"['IV is 10.66 points below weighted HV', 'Delta 0.31 sits in the preferred directional range', 'Strike IV is 0.42 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",4.225,4.0,4.45,301.0,4.651162790697675,1000125,3298825,21.043746569767983,0.665280773724617,4,26.713635462278702,43.80056292349263,0.4245431176175458,neutral,25,"{'skew': 53.4, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 83.47}",18391
DALBHARAT,Volatility Expansion Play,1880.0,,CALL,skew,below_chain_mean,34.62688893814402,,,44.94588905700354,56.136046654717035,44.57579939798976,34.24918433797507,0.34917,1.75549,-1.35303,88.86,34.97,22.73,62.95,2.29,"['IV is 10.32 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.71 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 15.1']",34.974999999999994,31.4,38.55,1794.3,4.776235857994764,7800,3250,184.49719589846484,0.464505704721733,4,39.28901497429125,92.8756775239084,0.7085244357421671,bearish,25,"{'skew': 55.67, 'iv_vs_hv': 95.92, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",8075
NATIONALUM,Volatility Expansion Play,400.0,,PUT,skew,below_chain_mean,44.654425729859085,,,53.19429001137205,49.26042186379974,54.39465871706959,55.52766655134764,-0.43791,0.41863,-0.31364,88.81,16.68,10.84,30.02,2.29,"['IV is 8.54 points below weighted HV', 'Strike IV is 0.34 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 15.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",16.675,16.55,16.8,401.8,0.4479840716774543,1147500,4091250,47.25303366352093,0.03809279236582859,3,44.93618419897139,54.388449322222925,0.34336266611765703,bullish,25,"{'skew': 52.75, 'iv_vs_hv': 82.11, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6364
RVNL,Volatility Expansion Play,275.0,,CALL,skew,below_chain_mean,37.50041303463126,,,52.9531216154419,64.24815866216974,53.819465039947026,40.502960002707226,0.3372,0.25169,-0.20757,88.75,5.44,3.53,9.78,2.29,"['IV is 15.45 points below weighted HV', 'Delta 0.34 sits in the preferred directional range', 'Strike IV is 0.55 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",5.4350000000000005,5.34,5.53,260.66,5.501419473643817,227225,545950,35.156202846474265,0.4078938804233831,4,51.53520389017694,85.99339842870437,0.5462271090990968,bearish,25,"{'skew': 54.37, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",9552
JUBLFOOD,Volatility Expansion Play,460.0,,CALL,skew,below_chain_mean,28.58684234325549,,,38.0086667534083,48.57060015539281,36.37365009673139,29.626755560326345,0.39651,0.45503,-0.30097,88.69,9.12,5.93,16.43,2.29,"['IV is 9.42 points below weighted HV', 'Delta 0.40 sits in the preferred directional range', 'Strike IV is 0.54 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",9.125,9.0,9.25,446.55,3.0119807412383808,481250,1817500,45.84822613532687,0.29335922310932167,4,39.230954223078804,64.07550503081794,0.5414898943917608,bearish,25,"{'skew': 54.33, 'iv_vs_hv': 99.58, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",18096
KEI,Volatility Expansion Play,4200.0,,CALL,skew,below_chain_mean,40.28624116357031,,,45.11860237767281,49.283514608783236,45.50832336721297,40.43406216050883,0.41021,4.16083,-3.70755,88.69,118.83,77.24,213.89,2.29,"['IV is 4.83 points below weighted HV', 'Strike IV is 0.64 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 16.3', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",118.825,114.45,123.2,4048.1,3.7523776586546798,56350,121975,479.24735890149356,0.31695532000046395,3,45.23607586662148,78.11474621278481,0.6404048869180037,bearish,25,"{'skew': 55.12, 'iv_vs_hv': 71.42, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",13310
KEI,Volatility Expansion Play,4100.0,,CALL,skew,below_chain_mean,40.569157457904566,,,45.11860237767281,49.283514608783236,45.50832336721297,40.43406216050883,0.5,4.26943,-3.90499,88.55,163.62,106.36,294.53,2.29,"['IV is 4.55 points below weighted HV', 'Strike IV is 0.64 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 18.6', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",163.625,160.0,167.25,4048.1,1.282082952496235,22050,35350,479.24735890149356,0.10829480650443778,3,45.23607586662148,78.11474621278481,0.635615351163295,bearish,25,"{'skew': 55.08, 'iv_vs_hv': 70.17, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",13310
ULTRACEMCO,Volatility Expansion Play,11100.0,,CALL,skew,below_chain_mean,33.02531853971675,,,44.20198984974702,49.046836314561595,48.80036430232833,33.225977448157366,0.351,10.41005,-7.70243,88.55,217.12,141.13,390.82,2.29,"['IV is 11.18 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.48 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 8.3']",217.125,213.05,221.2,10620.0,4.519774011299435,6050,7150,1001.1158220668681,0.4794650023700645,4,36.01938027344234,62.524431910683674,0.4837262551561273,bearish,25,"{'skew': 53.87, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11532
PETRONET,Volatility Expansion Play,270.0,,CALL,skew,below_chain_mean,40.885816552942025,,,60.254875704561115,67.03038513399096,66.07070082015099,45.72493278767812,0.33675,0.2458,-0.21888,88.47,5.84,3.8,10.51,2.29,"['IV is 19.37 points below weighted HV', 'Delta 0.34 sits in the preferred directional range', 'Strike IV is 0.51 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",5.84,5.74,5.94,254.69,6.011229337626134,573800,347700,31.568415024249568,0.4849784187213544,4,47.36061268217221,69.38972212722324,0.5118126984800635,bearish,25,"{'skew': 54.09, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 98.32, 'liquidity': 100.0, 'strike_relevance': 100.0}",11351
SBICARD,Volatility Expansion Play,670.0,,CALL,skew,below_chain_mean,30.956228882218507,,,42.15292849429431,56.46530338002841,39.97349091630275,30.746470379215634,0.31994,0.60332,-0.41915,88.46,10.22,6.65,18.41,2.29,"['IV is 11.20 points below weighted HV', 'Delta 0.32 sits in the preferred directional range', 'Strike IV is 0.46 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.225,10.1,10.35,638.2,4.982764023816977,132000,212800,69.42934476953363,0.4580195896354498,4,41.56834125189669,62.90066173434219,0.4561252615366289,bearish,25,"{'skew': 53.65, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",17971
MFSL,Volatility Expansion Play,1540.0,,CALL,skew,below_chain_mean,34.05728936084738,,,30.540125672395583,32.452607941330854,31.006888770600533,28.005292605853704,0.33071,1.40304,-1.06174,88.41,26.73,17.37,48.11,2.29,"['Delta 0.33 sits in the preferred directional range', 'Strike IV is 0.72 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 13.6', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",26.725,24.8,28.65,1464.2,5.1768884032236,24800,28400,140.59601099839048,0.5391333613360317,4,36.690110894303714,93.62126273898784,0.7175130696214019,bearish,25,"{'skew': 55.74, 'iv_vs_hv': 26.97, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 96.09}",2142
ADANIGREEN,Volatility Expansion Play,880.0,,CALL,skew,below_chain_mean,44.21173253529218,,,50.746463245664174,56.0194630466527,43.14336131007524,55.610932692127534,0.4529,0.8965,-0.87432,88.36,29.78,19.35,53.6,2.29,"['IV is 6.53 points below weighted HV', 'Strike IV is 0.40 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 14.9', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",29.775000000000002,26.6,32.95,856.0,2.803738317757009,187200,316200,108.00026258139467,0.2222216819326003,3,48.20892802479261,69.44887072266941,0.40274820239835624,bearish,25,"{'skew': 53.22, 'iv_vs_hv': 75.75, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",3563
INDIGO,Volatility Expansion Play,4400.0,,CALL,skew,below_chain_mean,35.802224475732345,,,53.884249897270294,66.83393262409712,54.0363352940107,40.73178664145626,0.34949,4.10416,-3.25726,88.3,88.92,57.8,160.06,2.29,"['IV is 18.08 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.41 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",88.925,88.35,89.5,4193.5,4.924287587933707,435000,592350,480.5885117552552,0.42968151536914456,4,43.78982055599188,62.06828726940057,0.4056406247129079,bearish,25,"{'skew': 53.25, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11195
ADANIENT,Volatility Expansion Play,2000.0,,CALL,skew,below_chain_mean,40.951750320601995,,,44.81634882332534,51.842745121136616,38.91695517470286,45.65581072367736,0.24805,1.53449,-1.34871,88.28,27.77,18.05,49.99,2.29,"['IV is 3.86 points below weighted HV', 'Delta 0.25 sits in the preferred directional range', 'Strike IV is 0.52 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 9.8', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",27.775,27.5,28.05,1834.2,9.03936321011885,604095,931017,213.8864718296159,0.7751775910917726,4,44.556703813132884,73.14026618393433,0.5249557258311773,bearish,25,"{'skew': 54.2, 'iv_vs_hv': 67.25, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 72.48}",25
MARUTI,Volatility Expansion Play,13500.0,,CALL,skew,below_chain_mean,27.7737035882617,,,31.705653003217265,29.489303017684726,35.94255351702023,28.27280230367918,0.21938,9.87133,-6.10199,88.21,111.53,72.49,200.75,2.29,"['IV is 3.93 points below weighted HV', 'Delta 0.22 sits in the preferred directional range', 'Strike IV is 0.49 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 12.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",111.525,110.2,112.85,12631.0,6.879898662022009,66000,179650,1055.3846061037589,0.8233965086985221,4,31.92636305666651,51.23667922460123,0.4925582962290936,bearish,25,"{'skew': 53.94, 'iv_vs_hv': 74.8, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 67.66}",10999
ADANIPORTS,Volatility Expansion Play,1440.0,,CALL,skew,below_chain_mean,33.51551675874701,,,45.88761123053564,51.75210827929634,43.78007827792053,42.833158118595094,0.35316,1.35335,-1.01472,88.16,28.57,18.57,51.44,2.29,"['IV is 12.37 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.36 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",28.575,28.2,28.95,1377.6,4.529616724738683,212800,352450,139.63906918658992,0.4468663416584318,4,38.73113633751346,52.95497253794474,0.36096006892408566,bearish,25,"{'skew': 52.89, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",15083
ULTRACEMCO,Volatility Expansion Play,11000.0,,CALL,skew,below_chain_mean,33.99739881538854,,,44.20198984974702,49.046836314561595,48.80036430232833,33.225977448157366,0.39417,10.80422,-8.27697,88.11,250.4,162.76,450.72,2.29,"['IV is 10.20 points below weighted HV', 'Delta 0.39 sits in the preferred directional range', 'Strike IV is 0.47 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",250.39999999999998,247.6,253.2,10620.0,3.5781544256120528,45850,72150,1001.1158220668681,0.3795764602096344,4,36.01938027344234,62.524431910683674,0.46778608958068857,bearish,25,"{'skew': 53.74, 'iv_vs_hv': 96.17, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11532
HINDPETRO,Volatility Expansion Play,335.0,,CALL,skew,below_chain_mean,47.00932755004155,,,53.2022639727786,61.49422071080356,55.191737618823545,42.257675706693746,0.45987,0.34208,-0.35265,88.11,13.35,8.68,24.03,2.29,"['IV is 6.19 points below weighted HV', 'Strike IV is 0.40 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 11.9', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",13.35,13.2,13.5,326.0,2.7607361963190185,469800,670275,42.36546603691592,0.212437176830716,3,49.655895224679924,70.20508610823886,0.40059673941218793,bearish,25,"{'skew': 53.2, 'iv_vs_hv': 73.28, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1406
HINDZINC,Volatility Expansion Play,570.0,,CALL,skew,below_chain_mean,41.65671632743423,,,53.93388975574763,56.56155342231267,49.01340303362122,57.866875052017775,0.21487,0.39825,-0.35372,88.09,6.75,4.39,12.15,2.29,"['IV is 12.28 points below weighted HV', 'Delta 0.21 sits in the preferred directional range', 'Strike IV is 0.24 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 6.2', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",6.75,6.65,6.85,515.75,10.518662142510907,520625,530425,59.18423992917261,0.9166291577778551,4,43.84734139418508,56.56023432821388,0.2446622539364375,bearish,25,"{'skew': 51.96, 'iv_vs_hv': 95.53, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 58.34}",1424
HINDPETRO,Volatility Expansion Play,360.0,,CALL,skew,below_chain_mean,47.061775562155276,,,53.2022639727786,61.49422071080356,55.191737618823545,42.257675706693746,0.24857,0.27304,-0.27251,88.05,5.47,3.56,9.86,2.29,"['IV is 6.14 points below weighted HV', 'Delta 0.25 sits in the preferred directional range', 'Strike IV is 0.40 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 14.3', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",5.475,5.25,5.7,326.0,10.429447852760736,656100,1020600,42.36546603691592,0.8025404458049271,4,49.655895224679924,70.20508610823886,0.3996909487009811,bearish,25,"{'skew': 53.2, 'iv_vs_hv': 73.08, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 69.75}",1406
HDFCBANK,Volatility Expansion Play,810.0,,CALL,skew,below_chain_mean,31.193682442850818,,,37.52395555756636,47.98513602455821,38.60313381355557,25.623870749255552,0.21397,0.57842,-0.39568,87.99,7.3,4.75,13.14,2.29,"['IV is 6.33 points below weighted HV', 'Delta 0.21 sits in the preferred directional range', 'Strike IV is 0.46 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 11.8', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",7.300000000000001,7.2,7.4,750.9,7.870555333599684,1021350,1319450,66.39384223427358,0.8901427905236013,4,33.7848601635537,60.876509648469124,0.458414969008168,bearish,25,"{'skew': 53.67, 'iv_vs_hv': 83.74, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 60.99}",1333
HINDPETRO,Volatility Expansion Play,340.0,,CALL,skew,below_chain_mean,47.385652241725126,,,53.2022639727786,61.49422071080356,55.191737618823545,42.257675706693746,0.41402,0.33581,-0.34574,87.95,11.32,7.36,20.38,2.29,"['IV is 5.82 points below weighted HV', 'Strike IV is 0.39 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 16.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",11.325,11.3,11.35,326.0,4.294478527607362,1354725,2571750,42.36546603691592,0.3304578306255582,3,49.655895224679924,70.20508610823886,0.3940975148203083,bearish,25,"{'skew': 53.15, 'iv_vs_hv': 71.87, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1406
BDL,Volatility Expansion Play,1260.0,,CALL,skew,below_chain_mean,45.13141322643254,,,61.00057375932401,74.21550116053255,59.76830575844271,49.42867035929054,0.34757,1.158,-1.12877,87.85,31.0,20.15,55.8,2.29,"['IV is 15.87 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.27 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",31.0,30.55,31.45,1185.6,6.275303643724704,74900,194250,155.62874958695363,0.47806077088880655,4,50.156597267989014,54.51398761621279,0.266673926623837,bearish,25,"{'skew': 52.13, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",2144
PIIND,Volatility Expansion Play,2900.0,,CALL,skew,below_chain_mean,32.46920243933341,,,40.71797254687526,53.26272883885085,39.49220785734373,29.807569174275045,0.38357,2.82358,-2.07406,87.84,63.9,41.54,115.02,2.29,"['IV is 8.25 points below weighted HV', 'Delta 0.38 sits in the preferred directional range', 'Strike IV is 0.56 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",63.9,61.7,66.1,2797.2,3.675103675103682,29050,22225,247.23243020749425,0.41580305590865824,4,33.77212174310885,69.20934939670833,0.5580931585810879,bearish,25,"{'skew': 54.46, 'iv_vs_hv': 90.52, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",24184
BDL,Volatility Expansion Play,1240.0,,CALL,skew,below_chain_mean,45.234925554217334,,,61.00057375932401,74.21550116053255,59.76830575844271,49.42867035929054,0.39862,1.20983,-1.19183,87.84,37.75,24.54,67.95,2.29,"['IV is 15.77 points below weighted HV', 'Delta 0.40 sits in the preferred directional range', 'Strike IV is 0.26 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",37.75,37.6,37.9,1185.6,4.58839406207828,111300,291550,155.62874958695363,0.3495498109724609,4,50.156597267989014,54.51398761621279,0.2637318727953684,bearish,25,"{'skew': 52.11, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",2144
BAJFINANCE,Volatility Expansion Play,860.0,,CALL,skew,below_chain_mean,37.62627334206683,,,47.58563170944724,58.379610348596735,48.19632774555569,35.97739168881982,0.39159,0.83966,-0.70205,87.83,21.62,14.06,38.93,2.29,"['IV is 9.96 points below weighted HV', 'Delta 0.39 sits in the preferred directional range', 'Strike IV is 0.51 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",21.625,21.45,21.8,826.85,4.009191509947388,714750,829500,88.85868319842682,0.37306427246928725,4,41.0628955392427,77.64323138436718,0.5129095299755547,bearish,25,"{'skew': 54.1, 'iv_vs_hv': 91.86, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",317
AMBUJACEM,Volatility Expansion Play,460.0,,CALL,skew,below_chain_mean,33.01580538642393,,,47.74764036270352,57.973657957504734,48.097135904319806,37.05562871241392,0.1683,0.27814,-0.19842,87.8,3.23,2.1,5.81,2.29,"['IV is 14.73 points below weighted HV', 'Delta 0.17 sits in the preferred directional range', 'Strike IV is 0.50 std below same-side chain mean', 'IV context is below_chain_mean', 'Chain IV percentile is cheap at 6.0', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",3.225,3.1,3.35,418.45,9.92950173258454,302400,289800,40.69434493965952,1.0210263873668253,4,37.15924810265441,88.37709640820567,0.5049145179425597,bearish,25,"{'skew': 54.04, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 47.9}",1270
RECLTD,Volatility Expansion Play,340.0,,CALL,skew,below_chain_mean,34.65143738050522,,,47.61511303322625,55.182310799213106,49.99745812414659,36.87145514601228,0.35303,0.31904,-0.24625,87.77,6.83,4.44,12.29,2.29,"['IV is 12.96 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.24 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",6.825,6.75,6.9,324.8,4.679802955665021,1559600,1096200,31.561048864589846,0.4816063010204246,4,37.12887881271081,44.74298704009676,0.24195278618405217,bearish,25,"{'skew': 51.94, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",15355
JUBLFOOD,Volatility Expansion Play,470.0,,CALL,skew,below_chain_mean,29.901546624666263,,,38.0086667534083,48.57060015539281,36.37365009673139,29.626755560326345,0.3017,0.41151,-0.27631,87.76,6.53,4.24,11.75,2.29,"['IV is 8.11 points below weighted HV', 'Delta 0.30 sits in the preferred directional range', 'Strike IV is 0.52 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",6.525,6.4,6.65,446.55,5.251371626917476,225000,357500,45.84822613532687,0.5114701696590034,4,39.230954223078804,64.07550503081794,0.5214299927616265,bearish,25,"{'skew': 54.17, 'iv_vs_hv': 92.66, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 98.85}",18096
JUBLFOOD,Volatility Expansion Play,435.0,,CALL,skew,below_chain_mean,23.51937653807867,,,38.0086667534083,48.57060015539281,36.37365009673139,29.626755560326345,0.71395,0.4015,-0.26703,87.73,19.42,12.63,34.96,2.29,"['IV is 14.49 points below weighted HV', 'Strike IV is 0.62 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 8.9', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",19.424999999999997,19.15,19.7,446.55,-2.5864964729593574,216250,228750,45.84822613532687,0.25191814326488265,3,39.230954223078804,64.07550503081794,0.618809841548877,bearish,25,"{'skew': 54.95, 'iv_vs_hv': 100.0, 'delta': 25.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",18096
UNITDSPR,Volatility Expansion Play,1260.0,,CALL,skew,below_chain_mean,30.915898007027405,,,38.995498100995555,42.966006193892404,43.10523627746389,29.545339106140933,0.39886,1.24635,-0.88127,87.73,27.4,17.81,49.32,2.29,"['IV is 8.08 points below weighted HV', 'Delta 0.40 sits in the preferred directional range', 'Strike IV is 0.50 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",27.4,27.05,27.75,1221.2,3.1772027513920693,106000,73600,106.3520779708491,0.36482596993201166,4,33.276344524892835,56.342205920881284,0.496459359907268,bearish,25,"{'skew': 53.97, 'iv_vs_hv': 91.44, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",10447
COFORGE,Volatility Expansion Play,1180.0,,PUT,skew,below_chain_mean,48.50555204326902,,,44.16004417095417,51.8559939035795,41.725134229123434,39.71064102743649,-0.36833,1.20939,-1.01573,87.63,42.62,27.71,76.73,2.29,"['Delta -0.37 sits in the preferred directional range', 'Strike IV is 0.19 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 17.1', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",42.625,42.35,42.9,1213.4,2.7525960112081824,199875,652875,143.36591214181453,0.23297030305894134,4,45.14590251546443,52.849755266511934,0.1860554275974177,neutral,25,"{'skew': 51.49, 'iv_vs_hv': 30.32, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11543
